date,comment,sentiment
18/11/2020,nnauye nape bei iliyoshuka bei nje kifurushi per kifurushi actually bei imepanda ukizingatia majority watumizi wanatumia vifurushi anyway kuweka nguvu kupunguza bei mb nje kifurushi sio eneo sahihi haina tija,Negative
18/11/2020,micky dee ommy aende then atatumiwa tpesa,Neutral
19/11/2020,telecom3 mbona bando mwanachuo ha2lipat university bundle,Neutral
19/11/2020,telecom1 mbona mmezidisha bei kifurushi yaan tsh mpaka tsh wiki hali kweli akufukazae hakuambii toka,Negative
19/11/2020,yaani telecom3 wazinguaji sijawahi kuona duh ofa mb siku siku kufanya activation line 4g mmenikazia mtandao wenu mbovu balaa sihawahi kuona ikifika jioni siwezi kupiga simu vifurushi mb vinakata chap,Negative
20/11/2020,telecom1 leo wananchi wamewakosea nn mbn mtandao wenu mmeufanya hamna tokea mchana ufafanuzi cc ngo_1,Negative
20/11/2020,ladslausmyinga huduma zetu tuna vifurushi vinavyoanzia kiasi sh unapatiwa ujazo kifurushi kutokana thamani salio lako piga ok gt siku wiki mwezi gt internet chagua kifurushi unachokipenda kinachoendana salio lako,Neutral
20/11/2020,mpangabules telecom1pesa hiyoo,Neutral
21/11/2020,text andika tuma watumiaji mtandao telecom1 likizo itakua caller tune yako cc mike watzee,Neutral
21/11/2020,rollymsouth telecom1 kawaida kabisaaaa kuna siku usiku saa tisa nina haja kifurushi nikajiunga telecom1pesa wajuba wakaikata juuu,Negative
21/11/2020,telecom2 wanasaidia leo songesha ningelala njaa,Positive
22/11/2020,telecom2 dodoemmy2 telecom4 mmenikata hela kibao songesha halafu naripoti tatizo mnaniambia mmefuta deni mbona hela mlizokata hamzirudishi,Negative
22/11/2020,kenyan teens songesha,Neutral
22/11/2020,telecom5tz telecom5tz huduma wateja mmenakera kweli simu napiga tangu wiki iliyopita hamtaki kupokea mnamaanisha vp usalama pesa zetu endapo mtu akikosea kutuma muamala mnajiharibia,Negative
23/11/2020,telecom3 hiki mmepunguza vifurushi taarifa tovuti yrsv0mpywl,Negative
23/11/2020,utapeli m pesa jamaa anafika wakala anataka toa fasta anamtumia sms mwenzake mkoa no wakala jamaa anatoa hela namba wakala anakwambia tayari wakala anatoa pesa jamaa mkoa anapiga simu telecom4 kakosea tuma inarudishwa,Negative
23/11/2020,telecom3 natumia tecno p5 mtandao telecom3 net iko naomba msaada wenu kwasasa nipo wilaya serengetiii,Negative
24/11/2020,itsfrance songesha mzee,Neutral
24/11/2020,telecom1 simu ndio 4g hio lain ata sielewi,Neutral
24/11/2020,mungu nilichokua najaribu kuweka sawa mkanganyiko baina ttcl corporation which is profit making entity vs tpesa iliyofanya hasara ktk mwaka kwanza uendeshaji kitu ambacho kigeni ktk uwanja biashara tuendelee kuiunga mkono mambo yatanyooka,Negative
25/11/2020,telecom2 nimefanya muamala luku kwanza hakuna udhibitisho hakuna tokeni nikafanya pili no respond nikaamua kuhamisha m pesa mtandao mwingine nikapate huduma huko pesa ikatoka m pesa lakin hakuna taarifa kutuma wala,Negative
25/11/2020,telecom1 rudisheni vifurushi mwanzo kupunguza megabytes sio ujanja,Negative
25/11/2020,telecom3 upande mtandao mnafeli vibaya h afu google hairespond,Negative
26/11/2020,hakuna sms nzuri muamala mpesa,Positive
26/11/2020,mwananchinews telecom2 mtandao telecom4 unasumbua leo,Negative
26/11/2020,kuna wateja kadhaa telecom3 wanalalamikia bando kuliwa fasta kuzitumia tunaomba telecom3 mshuhulikie hili tatizo sio vizuri kuwabamiza wananchi kuwadhulumu namna tusiwachukulie poa watanzania tukiamini hawana kufanya sio sahihi tovuti jqskc6gcoe,Negative
27/11/2020,makibangaomar tunaendelea kuboresha huduma zetu spidi intaneti kuwafikia wateja wetu maeneo mbalimbali,Neutral
27/11/2020,telecom2 punguzeni bei yenu vifurushi intaneti bundle,Negative
27/11/2020,willendossi salio ambalo unalo telecom1pesa tufahamishe mwisho ulifanya muamala kiasi gani tupatie kupitia inbox,Neutral
28/11/2020,telecom3 nikkizohan nshamalizana ofisi mtandao sijui huduma wateja hamna ishu now mnatufanyia coronarohombaya,Negative
28/11/2020,griezythomy napitaa mzee bando mawazo telecom1 wameleta bando ngumu kumeza,Negative
28/11/2020,ze mandevu jaman vpn mtandao telecom3 telecom5,Neutral
29/11/2020,telecom1 suphianjuma telecom1 kifurushi saizi yako mmepandisha bei hamtujulishi kumbukeni sisi watanzania kipato,Negative
29/11/2020,telecom1 network mtandao wenu kwangu mana nikiweka bando laini yenu nikiingia mtandaoni picha kufunguka mpka usubir dakika nzima natumia 4g lakin utafikir natumia 3g mbona mitandao mingine naendana kas 4g kamainavosoma nabereka,Negative
29/11/2020,telecom1 napenda vifurushi bora intanent telecom1,Positive
30/11/2020,telecom1 mkitoe siyo kututishia saizi yako kwendraaaa,Negative
30/11/2020,telecom5tz nimepoteza simu naomba mfungie huduma mawasiliano telecom4 namba telecom5 108,Neutral
30/11/2020,engnyahucho ananilean hamna lolote huyo mganga kienyeji anawapotosha umma ikiwezekana kampuni simu telecom2 telecom3 telecom1 ttclcorporation telecom5tz waje hadharani wamuaibishe huyu mama waweke hadharani muamala aliyoufanya akakatwa tozo 10k,Negative
01/12/2020,telecom1 nimeachana kutumia mtandao wenu huduma zenu mbovu nimeripot tatizo langu sehem zote hakuna nilichosaidiwa zaid naporipot swali hilihili unaloniuliza kampuni imepata njia mbadala kufanya malipo,Negative
01/12/2020,miluboy1 engnyahucho tunaomba endelea kufurahia vifurushi vilivyopo kwasasa mpaka tutakapobadilisha ahsante kuchagua telecom3,Neutral
01/12/2020,telecom3 supa 4g ipo jijini mwanza peruzi strim pakua video mtandaoni kasi isiyo kifani kutumia intaneti telecom3supa4g jipatie 4g pocket wi fi tsh ufurahie ofa gb bure kuperuzi spidi kali telecom3supa4g telecom3 tovuti nyjapxlcnc,Neutral
02/12/2020,zerdi adamlutta telecom1 simple wanakufanyia speed throttling usitumie ndio trick siku zote ukijiunga bundle yoyote mwanzo inakua poa gb ukipitiliza wanashusha speed haijalishihata ipo 4g,Negative
02/12/2020,telecom3 mnabadilishaje sijaona taarifa kubadilika vifurushi mnazingua,Negative
02/12/2020,drmabula laini 4g shilingi elfu ukirenew laini bure ofisi zetu,Neutral
03/12/2020,max zitatu telecom5 kupitia telecom4 mega bundle,Neutral
03/12/2020,telecom1 telecom3 mtandao ezypesa telecom1 pesa telecom1 wamependezwamaoni dennis moyo jr ukituma meseji hazitoki laini telecom3 wiki pili upuuzi mtupu ezypesa telecom1 pesa telecom1 wamependezwamaoni dennis moyo jr ukituma meseji hazitoki laini telecom3 wiki pili upuuzi mtupu,Neutral
03/12/2020,telecom2 babaparoko007 uwa nawashangaa telecom4 mtumiz mtandao wenu nina miaka nao lakn unaweza kuta mtandao uko slow mnabadilisha viwango pesa kujiunga ktk internet mnaongeza garama tofaut telecom1 ujiunga kira cku elf lakn mkapandisha 2500,Negative
04/12/2020,kwahiyo deni songesha 50k ndiyo linafanya telecom4 waache kuniita dear,Neutral
04/12/2020,mitandao simu siku hizi shida tupu ujiunge bando mwezi sms alafu unapangiwa jinsi kutumia sms matumizi siku ukitumia uwezi kutumia duu telecom3 kiboko,Negative
04/12/2020,telecom5tz tupeni menu telecom4,Neutral
05/12/2020,ernestngalu5 kigogo2014 daah hio nipesa analipwa wakala usajil lain kiwango mtandao telecom4,Neutral
05/12/2020,lapulgatz1520 tungependa kukufahamisha kupata kasi intaneti 4g kikamilifu mnara maeneo ulipo unatakiwa 4g simu unayotumia inatakiwa kusupport 4g laini inatakiwa iwe 4g,Neutral
05/12/2020,flavianamatata nimezunguka mitandao yote mtandao ambao una unafuu telecom1 wapo inovative menu zao zipo vizuri hasa wakazi dar mikoni network yapp hasa data vijijini bado dar i rexommend telecom1,Positive
06/12/2020,mhesishabani telecom1 telecom2 sijajua shida nn unaweza kunua maongezi telecom1 ttcl telecom5 telecom3 smile why telecom4 inashindikana,Negative
06/12/2020,telecom3 kujiunga kifurushi dakika upige simu hampo serious,Negative
06/12/2020,washiriki mbalimbali mbio telecom1 telecom3 zanzibar international marathon wakijivunia medali zao kumaliza mbio kutunukiwa telecom1 telecom3 inaendelea mtandao wako pendwa tzzim2022 tovuti xzm8cu8pci,Neutral
07/12/2020,telecom3 usiku kulala hebu ongezeni volume intaneti bando mwezi angalau 30gb mazee mnaonaje,Neutral
07/12/2020,telecom2 mtandao hovyo kuhudumia wateja hamna mpinzani pesa nimetuma mtu uhitaji mmekaa mpaka tozo then haijamfikia hamnipi maelezo yoyote niwatafute then bado hamna solution tovuti l5obnjo7dv,Negative
07/12/2020,telecom1 tunakula 4g tovuti ajzan2ccjd,Neutral
08/12/2020,awamisammy fatma karume tununue kutumia account zetu kma telecom4 telecom1 pesa mpesa n k,Neutral
08/12/2020,furahia spidi kali telecom3 4g ukiwa nyumbani ofisini telecom3 4g pocket wifi baki salama ukipiga kazi popote ulipo kuunganishwa intaneti yenye kasi telecom3 4g pocket wifi tsh tovuti egr1po4qdg,Neutral
08/12/2020,perfectmachine5 zima intaneti simu yako pindi unapoongeza salio simu yako kuzuia salio lako kutumika intaneti zima intaneti ikiwa hautumii mtandao kudhibiti aplikesheni kuendelea kufanya kazi zm,Neutral
09/12/2020,telecom1 telecom1 mnazingua nina week nimefanya muamala tg pesa tg rusha el tsh kweny tg pesa imetoka tg rusha hamna,Negative
09/12/2020,proudlyndosi radi42 telecom1 mvungiucha33 naomba uwaambiye offer vifurushi telecom3,Neutral
09/12/2020,mtandao gani wenye kasi 4g,Neutral
10/12/2020,halafu kwanini naunga kifurushi maongezi then naambiwa dakika telecom1 to telecom1 dakika telecom1 to mitandao mingine kwanini hizi dakika nisipewe kupiga mtandao wowote naojiskia competition washindane kweny service siyo unafuu vifurushi tovuti l8m1lqeaoo,Negative
10/12/2020,scholadecaprado sweetanimal bando chuo telecom4 mb dk sms kutosha,Neutral
10/12/2020,esarisas mabokee1 akope songesha anipigie,Neutral
11/12/2020,telecom3 kifurushi,Neutral
11/12/2020,telecom3 sio mtandao kukupa amani bundle likiisha nawahama for good,Negative
11/12/2020,songesha itawaua jamani tovuti 4pe89lnxxx,Negative
12/12/2020,kigogo2014 afisa habari klabu sawa wakala telecom1pesa,Negative
12/12/2020,telecom1 siyo mtandao simu labda mtandao wezi,Negative
12/12/2020,big0047 siku hizi inakopa songesha nikiweka kutoa mfukonii,Neutral
13/12/2020,telecom1 yes iyo alafu nina bando mwezi alafu nilijiunga usiku pack ajabu badala litumike usiku linatumika mwezi,Negative
13/12/2020,binadamu anaudhi haujamfikia mtandao telecom1,Negative
13/12/2020,qadertz bwana weeh mtu anatumiwa 5k telecom1pesa anakuja gazeti vijana tuna tabu,Neutral
14/12/2020,ttclcorporation ttcl sikilizeni maoni vifurushi net mmezingia,Negative
14/12/2020,hakuna sms tamu nzuri m pesa ama telecom1pesa hizo sms zingine zinachangamsha simu mbwe mbwe,Positive
14/12/2020,telecom3 mtandao ovyo siku nikinunua luku mnazingua subir ndan masaa 72,Negative
15/12/2020,umeshachukua simu yako 4g ujanja kutumia telecom1 4g nunua simu 4g tsh ufurahie facebook kikomo bure miezi zinapatikana duka lolote telecom1 mawakala wetu nchi nzima tovuti eknff739a6,Neutral
15/12/2020,telecom3 mnijibu nimezitumiaje hali kujiunga bando internet ilipogoma nikazima modem nikasema nitajiunga asubuhi nitakapoamka telecom3 mna shida gani,Negative
15/12/2020,tumapesabilamipaka pokea pesa toka mitandao mingine uitoe siku yoyote uitakayo zitapopita siku saba tovuti veebs7aamo tovuti q1ez5r8fvt,Neutral
16/12/2020,telecom5tz telecom5tz acheni usenge haiwezekani nimetumiwa pesa zangu telecom4 alafu mnaziiba nakuja kuangalia salio mmeiba hela zangu nawapigia huduma wateja kuongea mtoa huduma mnaniwekea mziki mwanzo mwisho dakk20 mziki mtoa huduma hatokei acheni usng pesa ngm,Negative
16/12/2020,masanjapn telecom1 ile 4g zenji,Neutral
16/12/2020,paaaaap umetia hela telecom1 pesa inaingia meseji umelipia vpn kiasi laki tatu endelea kutumia mtandao wenye kasi ajabu uhakika utajua hujui timothynashon sokomoko kipepe123 gracemella95,Neutral
17/12/2020,telecom1 mmejua kuniweza yaani mmekula salio 10k halafu sijapiga simu wala kutuma ujumbe kutumia internet nilikuwa bando data nimeangalia bado lina mb hela imekatwa,Negative
17/12/2020,uamuzi kimyakimya kampuni mawasiliano simu ikiwemo telecom1 telecom4 kupandisha gharama vifurushi huduma intaneti umeibua mjadala malalamiko wateja ambapo wamehoji kupanda huko kimyakimya hasa changamoto nyingi ikiwemo ukali maisha tovuti doe9j1azcf,Negative
17/12/2020,nnauye nape jinsi bei vifurushi vilivyopanda mmetufanyia ukatili,Negative
18/12/2020,telecom3 namba simu inanisumbua mtandao internet naomba mtandao usiwe unasumbua kidogo namba natumia samsung galaxy s6,Negative
18/12/2020,luthemestz tufahamishe ukiwasha data simu yako inakuletea alama gani kati e 2g 3g 4g h h msaada,Neutral
18/12/2020,telecom2 hiv telecom4 mnanichukuliaje mfano mbona hiv vifurushi sivielew kidogo nihame tovuti hvfcfwffxo,Negative
19/12/2020,musapambeje telecom3tanzania yani nilijiunga bando mwezi telecom3 bro asee imebidi ninunue telecom1 yani jamaa unaweza kaa hrs mtandao hamna,Negative
19/12/2020,uyu mtaalamu computer humu leo anataka utume pesa toka telecom4 mtu mpesa halafu upokee uthibitisho mpesa dunia ipo kasi mno toka mpuuzi mpk mjinga tovuti tosaoi29gs,Negative
19/12/2020,gillsaint yourfrenchfry duuh nadaiwa songesha nimechelewa kulipa mkwara naopigwa mwoga unajisalimisha mwenyewe,Negative
20/12/2020,utambulisho muamamala umetoa tsh akaunti telecom4 emanuel mwandembo utambulisho ada tsh telecom4 tsh tozo serikali tsh salio lako telecom4 tsh ahsante,Neutral
20/12/2020,bennimboya joycemwalimu telecom1 unaona wenzenu telecom2 wanajitahidi aisee mi nilishahamaga mtandao tovuti ls9utntyqv,Negative
20/12/2020,iamartin naomi telecom3 leo wamechanganyikiwa wamenitumia hyo sms kifurushi internet kwisha nlikua nimezima data nasubiria kiishe niachane nao haraka,Negative
21/12/2020,telecom1 amp telecom2 mitandao ikisumbua wanaomba samahan wateja rudi nyumban kumenoga ttcltanzania afu inategemea ingie ushindan intarnet inazingua leo kwelikweli afu wako kimya rais kawapambania mnamuangusha,Negative
21/12/2020,anuskills3 uzuri telecom3 money,Neutral
21/12/2020,telecom1 mtandao kikuda tovuti 1knglxexys,Negative
22/12/2020,vifurushi telecom5 mbona vimepanda ghafla tovuti tbluq4te4y,Negative
22/12/2020,nnauye nape speed 5g mushaamua bei vifurushi vitakuaje tumeipenda wenyewe tindi acha tuisome nambaeeeeeeee mbele mbele pesa hatuna damu tunayo muje muonyonye nayo tukufe,Negative
22/12/2020,wastani gharama vifurushi simu zilikuwa shilingi kupiga simu mtandao mwezi septemba shilingi juni ongezeko hili dogo gharama bado kulinganisha vifurushi simu mitandao mingine mkurugenzi ngo_1 tovuti nh0s2h8bpo,Neutral
23/12/2020,balyx telecom4 isee nikiboko,Positive
23/12/2020,ttclcorporation siasa nyingi watumishi uma wanalipwa namna serikali watumiaji ndio walipa kodi kwanini wasitengenezewe unafuu vifurushi pili kwanini mtandao usiwe namba upatikanaji uwe vijijini tuna shida strategy uthubutu,Negative
23/12/2020,telecom3 mtandao kutuma pesa m pesa uko down masaa haya yote mbona siwaelewi elewi,Negative
24/12/2020,hakuna mtandao kijinga linapokuja suala kutuma ujumbe maneno ttclcorporation yaani ikifika saa ucku shida najuuta kuutumia walivyo ukipiga huduma wateja usishangae ukasubirishwa dakika my question to them jee mtu akikosea muamala watatoa,Negative
24/12/2020,peter92827637 telecom3 changamoto kununua kifurushi tpesa imetatuliwa pole mteja wetu,Neutral
24/12/2020,abbyngosha telecom1 wapumbavu hawapokei simu kabisa wahudumu telecom1pesa wanakata simu takataka kabisa,Negative
25/12/2020,john himself tpesa tatizo jana,Negative
25/12/2020,msigwagerson mbona unachanganya mada mzee sisi tunsongelea tozo mpya ktk bank sio mambo ma mpesa ma telecom1 pesa ma telecom4 mzee vip mzee,Neutral
25/12/2020,gastodigenaro allan lucky bora wewe wamenipa wamenikata songesha,Negative
26/12/2020,nnauye nape huyu jamaa kitu unakifanya kiwe kikubwa ww unatumia telecom3 piga utaona bei vifurushi vimepanda ww unavyotaka mpak uletewe ushahidi upi vitu vingine simple mkuu sio lazima uletewe ukitoa tamko fanya uchunguzi itakusaidia,Negative
26/12/2020,samuelmway leo nimeweka bando buku telecom5 lazima nikeshe,Neutral
26/12/2020,unajua nimetoka kutoa elfu telecom4 mtakuja kutuuwa sonona,Negative
27/12/2020,telecom1 telecom1 mnazingua inamaana mteja anakuja kutoa hela wakala halafu anaenda kuwapigia simu alitoa kimakosa mnarudisha hela pasipo kujiridhisha mkaamua kumrushia mteja pesa telecom1pesa kisa mmenipigia cjapokea kwanin msingezuia acc maana 2m,Negative
27/12/2020,aisehh mtandao wenu leo unazingua please fanyeni uwe stable ttcl,Negative
27/12/2020,daudiwakota facebooka bure salio wala mb ukiwa laini telecom3,Neutral
28/12/2020,podybala labda usinitumie itakwatwa yote songesha,Neutral
28/12/2020,telecom3 tunaomba customer care wenu wafundisheni majibu sahihi issue serious 26gb kifurushi mwezi hakiwezi kuisha within a week matumizi whatsapp n insta plz check ngo_1 docfaustine,Negative
28/12/2020,nimeona telecom1 wanaanda malipo telecom1 pesa tupate telecom1 pesa telecom1 pesa kupitia mtandao telecom1 ukiweka pesa upate telecom1 pesa,Neutral
29/12/2020,killiancaren telecom1pesa sidaiwi,Neutral
29/12/2020,poly nation tecnomobiletz zinakopa songesha kutuma picha status,Neutral
29/12/2020,telecom3 ddaudi mwanahalisitz ngo_1 wanazingua mfano ukiweka bando elfu zaman napata dk gb leo napata dk mb tatzo kuu hyo mb ata aujaitumia unatumiwa sms bando lako intanet limekwisha lmeishaje naomba kujua,Negative
30/12/2020,telecom5tz mna kelaaaa how come uwezi kununua mda maongezi via telecom4,Negative
30/12/2020,telecom2 kiwango changu songesha kilikua 14elfu saiv,Negative
30/12/2020,mariastsehai mpesa telecom1pesa,Neutral
31/12/2020,telecom2 mjengo mpya umepelekea mmebadilisha bei vifurushi kimya kimya,Negative
31/12/2020,rutagatina ahsante kuwasiliana nasi tunapenda kukufahamisha tumefanya maboresho vifurushi vyetu intaneti ajili kuwapatia wateja wetu vifurushi bora vyenye kasi intaneti sm,Neutral
31/12/2020,drmeku raphyrodrick nnauye nape telecom2 bora uwe unatumia fiber kuliko vifurushi mchongo kaka yani saivi mawasiliano yanakimbizana bajeti vyakula just imagine kaka,Negative
01/01/2021,el wangabo issasalim47 raphyrodrick jaribu kaka tuone ndugu mteja unakumbushwa kulipa deni lako songesha,Neutral
01/01/2021,manenoizaak telecom2 telecom4 wanataka kupima reaction hawana lolote vifurushi mbs kuonea then wanaleta nyenyeee zao rubbish,Negative
01/01/2021,nawapeni pole telecom2 maana ile hela yenu songesha mnayonidai sitowalipa maana situmii m pesa mpaka pale tozo zitakapopungua wateja wangu watatuma hela waniwekee equitybanktz siyo simu asante ngo_1 kunisaidia,Neutral
02/01/2021,telecom1 asante naomba kujulishwa kuhusu usalama taarifa zangu katka mtandao telecom1 zinasimamiwa nani niwe salama,Negative
02/01/2021,makato mapya telecom1pesa telecom1 kigogo2014 mwanakijiji bajabiri eric bernard94 tovuti e0sajvqzud,Neutral
02/01/2021,telecom1 itawasiliana wateja kupitia usiruhusu utapeli simu sms unaofanyika kimtandao ripoti ujumbe kitapeli namba telecom1oooooo mbona kupunguza vifurushi hamtoi taharifa nawenyewe siwizi,Neutral
03/01/2021,hovkawa telecom2 hawana majibu kuongeza gharama vifurushi kuomba namba yako simu,Negative
03/01/2021,nnauye nape kiongozi hili vifurushi kupanda holela as if hakuna serikali limekaaje hatutoboi mambo yenyewe haya tufunge stationary hizi coz vuru gu,Negative
03/01/2021,telecom1 changamoto mtandao wenu kuna mzito vifurushi imetubadilisha ss wateja zamani gb1 siku 3,Negative
04/01/2021,eastafricatv festosangatz telecom4 wanamdai marehemu songesha nani atamlipia,Neutral
04/01/2021,telecom1 4g dodoma ishafika,Neutral
04/01/2021,iam rousey songesha niko lide aubasi,Neutral
05/01/2021,telecom2 matatizo sina madogo ninayo makubwa naombeni mje mnisaidie kutafuta line zangu mtandao telecom1 telecom3 ttcl yani sizioni kabisa nisaidieni nkiziona tuuu naitupa line telecom4 chooni telecom2 the future is discouraged,Neutral
05/01/2021,ester tesha91 atatuma telecom4 mpesa,Neutral
05/01/2021,telecom1 nikijaribu ku switch 4g,Neutral
06/01/2021,tzs hunter habari pole usumbufu tatizo kweli tuna mabadiliko bei vifurushi tutatoa taarifa rasmi,Neutral
06/01/2021,remmykatundu tumefanya mabadiliko kubadili baadhi vifurushi kuongeza kupunguza kiasi ujazo tumeondoa baadhi vifurushi pa,Neutral
06/01/2021,telecom2 erephato jamani hakuna mtandao bora telecom4 swala kuisha kifurushi matumizi yako naipenda telecom4 tuwe kweli,Positive
07/01/2021,benjaminharryso washenzi msije mkatuingiza madeni nipige tafu,Neutral
07/01/2021,spana konki telecom1 nishavunja sina mchezo vifurushi wizi michongo,Negative
07/01/2021,hizi bando telecom1 siku najiunga bando week tovuti gmqbfpvi2a,Negative
08/01/2021,telecom2 mlikuwa mnanidai buku laini zamani nimeenda kurenew laini mbona bado mnanidai sijakopa,Neutral
08/01/2021,elisalinah31 telecom3 jana kiliumana maan ttcl inagoma mpk kuunganisha vpn,Negative
08/01/2021,niunge telecom1 4g,Neutral
09/01/2021,telecom3 haitaki kabsa kuunga bando internet,Negative
09/01/2021,iamartin telecom3 telecom1 njooni mrudishe vifurushi zamani please,Neutral
09/01/2021,kaka nnauye nape telecom4 wamebadili vifurushi kimya kimya yaani wakijisikia kubadilisha wanabadilisha kuumiza wananchi kabla mwaka ukiwa buku unapata dakika kibao gb sms sasahivi ukiwa hupati gb tovuti wm7uiokgv1,Negative
10/01/2021,xavierofficials umewahi kutumiwa pesa namba inayodaiwa songesha,Neutral
10/01/2021,telecom3 masakajunior1 kwanini mtangaze magazeti mnaweza kutuma ujumbe wateja telecom3 kwanini msifanye vyote nashindwa kuelewa sehem magazeti yanapatikana mtu ana uwezo kufika tovuti sms mtu angepata,Negative
10/01/2021,mnazidi kutusha kuna sehemu mtandao telecom1 unazingua kufaa mtu tovuti pg51knbqsj,Negative
11/01/2021,isije kua app telecom1pesa ukiingia uganda haifanyikazi ukiwapigia wanakuambia njoo makao makuu tukurekebishie tovuti ql8w67s42d,Negative
11/01/2021,telecom2 ttclcorporation sululu succi mlitutaka tuvumilie mabadiliko vifurushi chuo tunataka tarehe kufanya marekebisho mapya vifurushi chuo tuendelee kampeini piga telecom4 hana dili,Negative
11/01/2021,telecom2 kweli telecom4 sina hamu mmekuwa nani kifurushi changu kilikuwa nikaweka vocha mkapandisha sijakaa sawa in a same week mkakipandisha huyu market manager mlimtoa wapi kifurushi saa sita usiku 0768878899,Negative
12/01/2021,idrissultan telecom2 telecom1 telecom3 telecom5tz telecom3 ttclcorporation kweli kabisaa,Neutral
12/01/2021,hakuna mtandao kijinga telecom1 4g yenu 1g mitandao mingine,Negative
12/01/2021,nnauye nape abouyusouf ngo_1 telecom1 nishaamua kuwazoea katazo lako hawakomi kutuma izo sms zao matangazo,Neutral
13/01/2021,faithme telecom3 telecom3 leo mabadiliko nimeyaona,Neutral
13/01/2021,adventure kiswahili kinakushinda lugha kigeni eti wameshusha wamepandisha bei vifurushi sio kushusha sh2500 unapata mb badala mb kutuumiza kusema wala kutangaza,Negative
13/01/2021,telecom1 mnajua sijawahi tumia mtandao mwingine tofauti telecom1 tangu inaitwa mobile hamnithamini sawa mungu anawaona,Negative
14/01/2021,repost officialzuchu naomba niwatambulishe kwenu rasmin mwanafamilia wetu mpya telecom3tanzania ninahabari njema kwenu watumiaji internet kupitia telecom3 tunakwenda kupasua anga kasi 4g mtandao bora telecom3tanzania pasuaanga telecom34g telecom3brandambassador tovuti 9rjgptbq3a,Neutral
14/01/2021,ttcl kwanza dhaa mshikaji shavuu linataka kudondoka,Neutral
14/01/2021,telecom1 just fix network yaani leo mzigo 4g unagoma kabisa network inazinguaa kinomaa,Negative
15/01/2021,nikugumu wadau songesha wamenipigia wakiwa wanalia,Neutral
15/01/2021,ngoja mtandao urudi tutamrudishia pesa kasi maana amegusa maisha wengi tovuti vni7vqszkc,Neutral
15/01/2021,bob mchelsea telecom1pesa nyoko nyoko,Negative
16/01/2021,adventure leo unatumia mtandao telecom1,Neutral
16/01/2021,fadhilikangusi telecom2 hao nao wazushi tuu bora ttcl,Negative
16/01/2021,marcelgodfrey couldbedwayne hela nimelipa madeni songesha,Neutral
17/01/2021,babalao songesha wanastahili tuzo,Positive
17/01/2021,kuna wamevaa wamependeza wanatembea kujiamini huwezi amini wameshindwa kulipa deni songesha,Neutral
17/01/2021,telecom2 alex08018258 waongo wakubwa mmerudisha vifurushi wapi line nilikuwa niliweka napata 1gb days maongezi napata mb bado haijarejeshwa line nyingine mmeua kabisa kupata gb niwe elf sio wezi shame,Negative
18/01/2021,telecom1 huwa naweka automatic bado internet inakuwa low labda naweza kupata line 4g mniambie nawezaje kubadili line 4g,Negative
18/01/2021,telecom1 nahitaji wakala telecom1 pesa utaratibu ukoje pesa inahitajika kiasi gani,Neutral
18/01/2021,mczurich255 tunapenda kukufahamisha 4g kasi nzuri internet unaweza kupata kasi ndogo internet simu yako ikiwa haujafanya update simu yako mrefu kulingana kifaa unachotumia,Neutral
19/01/2021,tamlahmwande14 kaka salio langu linakata fanya maajabu telecom1pesa,Neutral
19/01/2021,telecom3 kendrickmtiro8 callmeboi1 nilitumia muamala 44k luku niliufanya jmosi,Neutral
19/01/2021,telecom3 kamandaothuman ngo_1 hakingowi ninyi telecom3 mna afadhali kuliko telecom4 tatizo mtandao wenu upande internet unayumba haupo umerudi kati ndiyo,Negative
20/01/2021,telecom1 sina jibu kateni report as spam then najitoa mtandao wenu mazima,Negative
20/01/2021,telecom1 hiv mbwa telecom1 nn mmetuondolea kifurushi chetu saiziyako leo unapata dak mbs sms hakuna badala dak gb sms mna maana gan bongo,Negative
20/01/2021,telecom1 watumiaji mtandao wenu kigoma ambao simu zetu zinasupport 3g mnatutesa mtandao internet hauna nguvu kusukumia maji mdomoni tumboni mjue wenzenu mitandao ipo kasi mpaka raha ndimi mteja wenu mtiifu isk tovuti tdnn5k55qp,Negative
21/01/2021,charlz007 telecom3 mfano siwezi piga simu leo tarehe dec nahisi hwanihitaji mteja inabidi nikamilishe usajili mtandao mwingine,Negative
21/01/2021,aloyce godwin telecom2 telecom3tanzania inavifurushi vinono,Positive
21/01/2021,kwanini telecom4 telecom1 telecom3 telecom5 waliamua kukumbusha umetumia bando lako kushituana kinaisha kiishe,Negative
22/01/2021,telecom2 telecom2 mnatuonaje yaani telecom1 kifurushi mwezi 50gb telecom5 kifurushi mwezi 60gb telecom2 mwezi 24gb mnatuchukuliaje,Negative
22/01/2021,telecom2 nimeomba mwezi pili now nilipiga simu customer services nimetuma sms facebook mnitoe ktk mchezo tusua mapene mnaniibia helazangu ninapoweka kununua vocha mnakata kuingiza ktk mchezo ninafika kushindwa kununua nilichotaka aidha maongezi internent hamnitoi,Negative
22/01/2021,ireneigora kwani hamtumiani telecom1pesa,Neutral
23/01/2021,iamartin telecom2 chukua tuu mfano weka gb telecom4 simu nyingine mtandao x simu nyingine hakikisha simu zote zimeingizwa updates utapoweka hio gb haitaanza kutumika then tafuta file kudownload mb ifungue hio linki kudownload both device,Negative
